anime_id,name,genre,type,episodes,rating,members,combined_features
28883,Hidan no Aria AA,"Action, School, Shoujo Ai",TV,12,6.4,39538,"hidan no aria aa action, school, shoujo ai tv"
360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",TV,12,6.4,3731,"himiko-den adventure, drama, fantasy, supernatural tv"
3839,Himitsu no Akko-chan 3,"Magic, School, Shoujo",TV,44,6.4,378,"himitsu no akko-chan 3 magic, school, shoujo tv"
7729,Hokkyoku no Muushika Miishika,Adventure,Movie,1,6.4,172,hokkyoku no muushika miishika adventure movie
21077,Kakumeiki Valvrave Recaps,"Action, Mecha",ONA,3,6.39,1924,"kakumeiki valvrave recaps action, mecha ona"
2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",TV,51,6.4,297,"kiko-chan smile adventure, comedy, josei, slice of life tv"
2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",OVA,1,6.4,1596,"kirara comedy, ecchi, romance, slice of life, supernatural ova"
19575,Kobayashi ga Kawai sugite Tsurai!!,"Romance, School, Shoujo",OVA,2,6.4,4251,"kobayashi ga kawai sugite tsurai!! romance, school, shoujo ova"
6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",OVA,1,6.4,1135,"lovedol: lovely idol ova comedy, drama, ecchi, harem, music ova"
1503,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Special,7,6.4,798,"mahou shoujo pretty sammy specials adventure, comedy, fantasy, magic, parody, seinen special"
1580,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",OVA,2,6.4,813,"mouryou senki madara adventure, demons, shounen, supernatural ova"
749,Nanami-chan,"Comedy, Kids",TV,12,6.4,828,"nanami-chan comedy, kids tv"
13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",Special,7,6.4,915,"nekogami yaoyorozu specials comedy, seinen, supernatural special"
19731,Osamu to Musashi,"Adventure, Fantasy, Kids",Movie,1,6.4,143,"osamu to musashi adventure, fantasy, kids movie"
3768,Play Ball,"Action, Shounen, Sports",TV,13,6.4,413,"play ball action, shounen, sports tv"
980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",TV,26,6.4,2934,"rikujou bouei-tai mao-chan comedy, kids, magic, military, sci-fi tv"
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Movie,1,6.4,185,"shin maple town monogatari: palm town-hen - konnichiwa! atarashii machi fantasy, slice of life movie"
1500,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",OVA,4,6.4,5305,"teizokurei daydream comedy, drama, ecchi, horror, supernatural ova"
10594,Tokimeki Tonight Recaps,"Comedy, Fantasy, Romance, Shoujo, Vampire",Special,2,6.4,220,"tokimeki tonight recaps comedy, fantasy, romance, shoujo, vampire special"
33247,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",Special,3,6.4,1411,"tsubasa to hotaru (2016) romance, school, shoujo special"
9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Movie,1,6.4,826,"umi kara no shisha action, mecha, sci-fi, super power movie"
30751,Usavich Zero,Comedy,TV,13,6.4,619,usavich zero comedy tv
4420,Vampiyan Kids: Pilot,"Action, Comedy, Kids, Vampire",Special,1,6.4,435,"vampiyan kids: pilot action, comedy, kids, vampire special"
4591,Yoiko,"Comedy, School, Slice of Life",TV,20,6.4,2238,"yoiko comedy, school, slice of life tv"
1583,009-1,"Action, Mecha, Sci-Fi, Seinen",TV,12,6.39,11097,"009-1 action, mecha, sci-fi, seinen tv"
26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",Special,2,6.39,446,"ai tenshi densetsu wedding peach specials adventure, comedy, magic, romance, shoujo special"
15085,Amnesia,"Fantasy, Josei, Mystery, Romance",TV,12,6.39,134349,"amnesia fantasy, josei, mystery, romance tv"
7779,Andersen Monogatari (TV),"Drama, Fantasy, Kids",TV,52,6.39,389,"andersen monogatari (tv) drama, fantasy, kids tv"
7752,Bao Lian Deng,"Action, Adventure, Fantasy",Movie,1,6.39,225,"bao lian deng action, adventure, fantasy movie"
34173,Buddy Go! 2,"Comedy, Romance, Shoujo",Special,4,6.39,304,"buddy go! 2 comedy, romance, shoujo special"
14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",TV,26,6.39,12886,"chitose get you!! comedy, romance, school, seinen, slice of life tv"
22733,Dragon Collection,"Fantasy, Shounen",TV,51,6.39,3229,"dragon collection fantasy, shounen tv"
6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Movie,1,6.39,522,"duel masters movie 2: lunatic god saga action, adventure, comedy, shounen movie"
32785,Future Card Buddyfight DDD,Game,TV,Unknown,6.39,912,future card buddyfight ddd game tv
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.39,241,"gegege no kitarou: youkai tokkyuu! maboroshi no kisha adventure, comedy, fantasy, horror, supernatural movie"
3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,OVA,1,6.39,1704,h. p. lovecraft&#039;s the dunwich horror and other stories horror ova
2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",TV,39,6.39,5541,"jikuu tantei genshi-kun adventure, comedy, fantasy, mystery, sci-fi, shounen tv"
9748,Kaze wo Nuke!,Sports,OVA,1,6.39,187,kaze wo nuke! sports ova
7505,Knyacki!,"Comedy, Drama, Fantasy, Kids",ONA,Unknown,6.38,242,"knyacki! comedy, drama, fantasy, kids ona"
1591,Kujibiki♥Unbalance,"Comedy, Romance, School",TV,12,6.39,9021,"kujibiki♥unbalance comedy, romance, school tv"
10755,Lupin tai Holmes,Mystery,Special,1,6.39,331,lupin tai holmes mystery special
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",Movie,1,6.39,2535,"muramasa historical, horror, martial arts, samurai movie"
15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",Special,6,6.39,16618,"oniichan dakedo ai sae areba kankeinai yo ne! specials comedy, ecchi special"
31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Movie,1,6.39,4893,"phantom of the kill: zero kara no hangyaku action, adventure, fantasy movie"
25365,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",Special,1,6.4,2829,"pokemon xy: koukoku no princess diancie comedy, fantasy, kids special"
8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",Special,1,6.39,2752,"senkou no night raid: yogen action, historical, military, super power special"
23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",TV,12,6.39,9385,"shin strange+ comedy, shoujo, slice of life tv"
25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,Special,1,6.39,2258,taisei kensetsu: vietnam noi bai kuukou drama special
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi",OVA,6,6.39,720,"teki wa kaizoku: neko-tachi no kyouen comedy, sci-fi ova"
4533,Uchuu Kazoku Carlvinson,"Comedy, Fantasy, Sci-Fi",OVA,1,6.39,649,"uchuu kazoku carlvinson comedy, fantasy, sci-fi ova"
9100,Umi Monogatari: Marin no Kore Naani?,Comedy,Special,4,6.39,1229,umi monogatari: marin no kore naani? comedy special
8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.39,1735,"votoms finder action, drama, mecha, military, sci-fi ova"
12123,Yurumates 3D,"Comedy, Seinen, Slice of Life",TV,13,6.39,5678,"yurumates 3d comedy, seinen, slice of life tv"
6094,A Piece of Phantasmagoria,"Fantasy, Kids",OVA,15,6.38,1862,"a piece of phantasmagoria fantasy, kids ova"
13859,Accel World: Acchel World.,"Comedy, Sci-Fi",Special,8,6.38,26190,"accel world: acchel world. comedy, sci-fi special"
17167,Akai Koudan Zillion Specials,"Adventure, Sci-Fi, Shounen",Special,3,6.38,262,"akai koudan zillion specials adventure, sci-fi, shounen special"
2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",TV,52,6.38,6545,"b-densetsu! battle bedaman adventure, fantasy, kids, shounen tv"
2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",TV,52,6.38,25846,"bakugan battle brawlers action, fantasy, game tv"
301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",TV,13,6.38,3246,"cinderella boy action, adventure, comedy, mystery tv"
13807,Corpse Party: Missing Footage,"Horror, School",OVA,1,6.38,57507,"corpse party: missing footage horror, school ova"
29165,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",Special,6,6.38,2487,"daitoshokan no hitsujikai picture drama comedy, ecchi special"
32264,Dear Brave,"Music, Romance",Music,1,6.38,522,"dear brave music, romance music"
1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",TV,25,6.38,1898,"dororon enma-kun comedy, demons, fantasy, horror, shounen, supernatural tv"
1344,Eightman After,"Action, Drama, Sci-Fi",OVA,4,6.38,1771,"eightman after action, drama, sci-fi ova"
24675,Future Card Buddyfight Recap,Game,Special,1,6.38,277,future card buddyfight recap game special
16912,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",Special,1,6.38,367,"gdgd fairies 2 episode 0 comedy, fantasy special"
6271,Gendai Kibunroku Kaii Monogatari,Horror,OVA,1,6.38,704,gendai kibunroku kaii monogatari horror ova
581,Honoo no Labyrinth,"Adventure, Comedy, Ecchi, Samurai",OVA,2,6.38,5958,"honoo no labyrinth adventure, comedy, ecchi, samurai ova"
2523,Izumo: Takeki Tsurugi no Senki,"Adventure, Drama, Fantasy, Martial Arts, Romance, Supernatural",TV,12,6.38,7748,"izumo: takeki tsurugi no senki adventure, drama, fantasy, martial arts, romance, supernatural tv"
10132,Jin Sheng Yuan,Music,Music,1,6.38,406,jin sheng yuan music music
7170,Kataku,"Demons, Historical, Supernatural",Movie,1,6.38,1025,"kataku demons, historical, supernatural movie"
23341,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka!,"Comedy, Magic",ONA,6,6.38,13068,"mahouka koukou no rettousei: yoku wakaru mahouka! comedy, magic ona"
15717,Nagareboshi Lens Specials,"Romance, Shoujo",Special,3,6.38,1557,"nagareboshi lens specials romance, shoujo special"
19351,Nijiiro☆Prism Girl,"Comedy, Romance, School, Shoujo",OVA,4,6.38,1390,"nijiiro☆prism girl comedy, romance, school, shoujo ova"
9731,Nurarihyon no Mago Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.38,9781,"nurarihyon no mago recaps action, demons, shounen, supernatural special"
1547,Obake no Q-tarou,"Comedy, School, Slice of Life, Supernatural",TV,96,6.38,250,"obake no q-tarou comedy, school, slice of life, supernatural tv"
29511,Ongaku Shoujo,"Music, Slice of Life",Movie,1,6.38,6289,"ongaku shoujo music, slice of life movie"
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,"Fantasy, Magic",OVA,2,6.38,2708,"saint beast: ikusen no hiru to yoru-hen fantasy, magic ova"
1508,Sci-fi Harry,"Drama, Horror, Sci-Fi",TV,20,6.38,5194,"sci-fi harry drama, horror, sci-fi tv"
5693,"Shinran-sama: Negai, Soshite Hikari",Historical,OVA,1,6.38,150,"shinran-sama: negai, soshite hikari historical ova"
13175,Shiranpuri (Movie),"Drama, School",Movie,1,6.38,3104,"shiranpuri (movie) drama, school movie"
6437,Sora wo Kakeru Shoujo Picture Drama,"Adventure, Comedy, Sci-Fi, Space",Special,9,6.38,1716,"sora wo kakeru shoujo picture drama adventure, comedy, sci-fi, space special"
3724,Taiko no Tatsujin,Game,TV,26,6.38,406,taiko no tatsujin game tv
8214,Tekkamen wo Oe: &quot;d&#039;Artagnan Monogatari&quot; yori,"Action, Historical",Special,1,6.38,349,"tekkamen wo oe: &quot;d&#039;artagnan monogatari&quot; yori action, historical special"
3512,Tenshi Nanka ja Nai,"Comedy, Drama",OVA,1,6.38,2027,"tenshi nanka ja nai comedy, drama ova"
927,Transformers Superlink,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.38,2691,"transformers superlink adventure, mecha, sci-fi, shounen tv"
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action, Comedy, Sci-Fi",TV,13,6.38,585,"uchuu kaizoku mito no daibouken: futari no joou-sama action, comedy, sci-fi tv"
30385,Valkyrie Drive: Mermaid,"Action, Ecchi, Fantasy, Shoujo Ai",TV,12,6.38,45400,"valkyrie drive: mermaid action, ecchi, fantasy, shoujo ai tv"
30445,"Wake Up, Girls! Deai no Kiroku: A Brief Recording",Music,OVA,1,6.39,810,"wake up, girls! deai no kiroku: a brief recording music ova"
21595,Yu☆Gi☆Oh! Zexal Second: Iza! Saishuu Kessen e!! Special,"Action, Fantasy, Game, Shounen",Special,1,6.38,1172,"yu☆gi☆oh! zexal second: iza! saishuu kessen e!! special action, fantasy, game, shounen special"
28593,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita. Specials,Comedy,Special,5,6.38,3818,yuusha ni narenakatta ore wa shibushibu shuushoku wo ketsui shimashita. specials comedy special
454,.hack//Gift,"Comedy, Fantasy, Game",OVA,1,6.37,15411,".hack//gift comedy, fantasy, game ova"
791,Arion,"Action, Adventure, Drama, Fantasy, Magic, Seinen",Movie,1,6.37,2415,"arion action, adventure, drama, fantasy, magic, seinen movie"
12581,Asa made Jugyou Chu!,"Comedy, Ecchi, Romance, School",OVA,1,6.37,25285,"asa made jugyou chu! comedy, ecchi, romance, school ova"
9165,Attack No.1: Namida no Kaiten Receive,"Drama, Shoujo, Sports",Movie,1,6.37,248,"attack no.1: namida no kaiten receive drama, shoujo, sports movie"
4509,Captain Future: Kareinaru Taiyokei Race,"Action, Adventure, Sci-Fi",Special,1,6.37,394,"captain future: kareinaru taiyokei race action, adventure, sci-fi special"
9935,Chocolat no Mahou,"Drama, Magic, Shoujo, Supernatural",OVA,13,6.37,3800,"chocolat no mahou drama, magic, shoujo, supernatural ova"
4014,Choujin Locke: Lord Leon,"Action, Sci-Fi, Super Power",OVA,3,6.37,483,"choujin locke: lord leon action, sci-fi, super power ova"
2760,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Mecha, Sci-Fi, Space",Movie,1,6.37,1740,"densetsu kyojin ideon: sesshoku-hen drama, mecha, sci-fi, space movie"
4443,Duel Masters Charge,"Action, Adventure, Comedy, Shounen",TV,52,6.37,2827,"duel masters charge action, adventure, comedy, shounen tv"
10524,Duel Masters Victory,"Action, Adventure, Comedy, Shounen",TV,52,6.37,574,"duel masters victory action, adventure, comedy, shounen tv"
4298,Futari no Joe,"Shounen, Sports",OVA,6,6.37,461,"futari no joe shounen, sports ova"
8149,Gegege no Kitarou (1968 Movie),"Adventure, Comedy, Fantasy, Horror, Supernatural",Movie,1,6.37,346,"gegege no kitarou (1968 movie) adventure, comedy, fantasy, horror, supernatural movie"
8533,Hana no Kage,"Demons, Drama, Historical, Romance",ONA,1,6.37,987,"hana no kage demons, drama, historical, romance ona"
3175,Kaitei Choutokkyuu: Marine Express,"Action, Adventure, Comedy, Drama, Sci-Fi",Special,1,6.37,551,"kaitei choutokkyuu: marine express action, adventure, comedy, drama, sci-fi special"
32503,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",Ecchi,Special,1,6.37,372,"kemeko deluxe!: izumi-chan, fukenkou yo! (kari) ecchi special"
16149,Kick-Heart,"Comedy, Romance, Sports",Movie,1,6.37,8007,"kick-heart comedy, romance, sports movie"
17791,Kyoto Animation: Ikitaku Naru Omise-hen,Sci-Fi,Special,1,6.37,2708,kyoto animation: ikitaku naru omise-hen sci-fi special
23897,Lovely Movie: Itoshi no Muco,Slice of Life,TV,20,6.37,503,lovely movie: itoshi no muco slice of life tv
28179,Miss Monochrome: The Animation - Manager,"Comedy, Music, Slice of Life",OVA,1,6.37,3808,"miss monochrome: the animation - manager comedy, music, slice of life ova"
32233,MitchiriNeko March,Music,Music,1,6.37,126,mitchirineko march music music
4614,Moero Arthur: Hakuba no Ouji,"Adventure, Drama, Historical, Romance",TV,22,6.37,267,"moero arthur: hakuba no ouji adventure, drama, historical, romance tv"
9290,Moyashimon CGI Anime,"Comedy, School, Supernatural",OVA,1,6.37,1415,"moyashimon cgi anime comedy, school, supernatural ova"
7108,Shikabane Hime: Puchitto,Comedy,Special,1,6.37,3377,shikabane hime: puchitto comedy special
835,Sister Princess: Re Pure,"Drama, Romance",TV,13,6.37,5782,"sister princess: re pure drama, romance tv"
2714,Sotsugyou: Graduation,"Drama, School",OVA,2,6.37,548,"sotsugyou: graduation drama, school ova"
8042,Taishou Yakyuu Musume. Specials,"School, Sports",Special,2,6.37,907,"taishou yakyuu musume. specials school, sports special"
8011,Time Bokan Series: Gyakuten Ippatsuman,"Action, Comedy, Mecha, Sci-Fi",TV,58,6.37,334,"time bokan series: gyakuten ippatsuman action, comedy, mecha, sci-fi tv"
5344,Time Bokan Series: Itadakiman,Mecha,TV,20,6.37,298,time bokan series: itadakiman mecha tv
2103,TO-Y,"Drama, Music, Shounen",OVA,1,6.37,1275,"to-y drama, music, shounen ova"
6276,Umezu Kazuo no Noroi,Horror,OVA,1,6.37,2361,umezu kazuo no noroi horror ova
11699,Yurumates wa?,"Comedy, Seinen, Slice of Life",OVA,1,6.37,1747,"yurumates wa? comedy, seinen, slice of life ova"
25833,Zephyr,"Drama, Music",Special,1,6.37,1478,"zephyr drama, music special"
33964,91 Days Recap,"Action, Drama, Historical",Special,1,6.35,9453,"91 days recap action, drama, historical special"
14007,"Akai Shouzou: Char, Soshite Frontal e","Drama, Mecha, Military, Sci-Fi, Shounen, Space",Special,1,6.36,686,"akai shouzou: char, soshite frontal e drama, mecha, military, sci-fi, shounen, space special"
5098,Andersen Monogatari,"Drama, Fantasy, Kids",Movie,1,6.36,364,"andersen monogatari drama, fantasy, kids movie"
1380,Blue Gender: The Warrior,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,6.36,7197,"blue gender: the warrior adventure, drama, horror, mecha, military, romance, sci-fi, space movie"
2885,Ganbare Goemon,"Comedy, Shounen",TV,23,6.36,713,"ganbare goemon comedy, shounen tv"
20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Magic,Special,1,6.36,4545,genei wo kakeru taiyou: fumikomenai kokoro magic special
5652,Glass no Kantai: La Legende du Vent de l&#039;Univers Specials,"Adventure, Sci-Fi",Special,2,6.36,1005,"glass no kantai: la legende du vent de l&#039;univers specials adventure, sci-fi special"
13215,Guskou Budori no Denki (2012),"Drama, Fantasy, Kids, Slice of Life",Movie,1,6.36,2936,"guskou budori no denki (2012) drama, fantasy, kids, slice of life movie"
2739,Highschool Aurabuster: Hikari no Mezame,"Drama, Fantasy, Super Power",OVA,3,6.36,347,"highschool aurabuster: hikari no mezame drama, fantasy, super power ova"
3834,Hoshi no Ko Chobin,"Adventure, Sci-Fi",TV,26,6.36,231,"hoshi no ko chobin adventure, sci-fi tv"
10832,Ikoku Meiro no Croisée: Yune &amp; Alice,"Historical, Seinen, Slice of Life",Special,7,6.36,3409,"ikoku meiro no croisée: yune &amp; alice historical, seinen, slice of life special"
28713,Isuca: Gokuraku,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1,6.36,9464,"isuca: gokuraku comedy, ecchi, romance, seinen, supernatural ova"
2609,Kakyuusei (1999),"Drama, Harem, Romance, School",TV,14,6.36,1578,"kakyuusei (1999) drama, harem, romance, school tv"
1777,Kaze no Tairiku,"Action, Adventure, Fantasy, Supernatural",Movie,1,6.36,2552,"kaze no tairiku action, adventure, fantasy, supernatural movie"
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Harem, Romance, School",TV,13,6.36,12622,"kono aozora ni yakusoku wo: youkoso tsugumi ryou e harem, romance, school tv"
19401,Kuusou no Sora Tobu Kikaitachi,Historical,Movie,1,6.36,651,kuusou no sora tobu kikaitachi historical movie
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",TV,21,6.36,227,"machine hayabusa action, cars, shounen, sports tv"
499,Makai Toshi Shinjuku,"Adventure, Horror, Romance, Shounen, Supernatural",OVA,1,6.36,7293,"makai toshi shinjuku adventure, horror, romance, shounen, supernatural ova"
1832,Meiou Project Zeorymer,"Action, Drama, Mecha, Psychological, Sci-Fi",OVA,4,6.36,2504,"meiou project zeorymer action, drama, mecha, psychological, sci-fi ova"
9254,Mianhada Saranghanda,Drama,Movie,1,6.36,969,mianhada saranghanda drama movie
337,Psychic Academy,"Comedy, Romance, Supernatural",TV,24,6.36,7751,"psychic academy comedy, romance, supernatural tv"
18413,Puchitto Gargantia,"Mecha, Sci-Fi",ONA,13,6.36,7170,"puchitto gargantia mecha, sci-fi ona"
